date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:37	58748/58748	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:40:47%20GMT	https://www.biketours.com/alsace/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/alsace/index.html	(from https://www.biketours.com/)
14:25:37	13503/13503	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Apr%202022%2012:38:20%20GMT	https://cdn.biketours.com/templates/styles/images/icons/active.png	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/templates/styles/images/icons/active.png	(from https://www.biketours.com/bike-hotel/)
14:25:38	51512/51512	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:40:11%20GMT	https://www.biketours.com/apulia/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/apulia/index.html	(from https://www.biketours.com/)
14:25:39	74501/74501	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:39:01%20GMT	https://www.biketours.com/austrian-alps/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austrian-alps/index.html	(from https://www.biketours.com/)
14:25:39	72740/72740	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:38:37%20GMT	https://www.biketours.com/bavaria/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/bavaria/index.html	(from https://www.biketours.com/)
14:25:40	45712/45712	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2016:49:03%20GMT	https://www.biketours.com/burgundy/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/burgundy/index.html	(from https://www.biketours.com/)
14:25:40	13744/13744	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Apr%202022%2012:38:20%20GMT	https://cdn.biketours.com/templates/styles/images/icons/active-act.png	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/templates/styles/images/icons/active-act.png	(from https://www.biketours.com/bike-hotel/)
14:25:40	152420/152420	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2023:25:06%20GMT	https://www.biketours.com/danube-river/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/danube-river/index.html	(from https://www.biketours.com/)
14:25:40	85480/85480	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:40:23%20GMT	https://www.biketours.com/dalmatia/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/dalmatia/index.html	(from https://www.biketours.com/)
14:25:41	77597/77597	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2016:40:57%20GMT	https://www.biketours.com/catalonia/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/catalonia/index.html	(from https://www.biketours.com/)
14:25:41	15778/15778	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Apr%202022%2012:38:20%20GMT	https://cdn.biketours.com/templates/styles/images/icons/enth.png	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/templates/styles/images/icons/enth.png	(from https://www.biketours.com/bike-hotel/)
14:25:42	46542/46542	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:40:59%20GMT	https://www.biketours.com/elbe-river-valley/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/elbe-river-valley/index.html	(from https://www.biketours.com/)
14:25:43	16206/16206	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Apr%202022%2012:38:20%20GMT	https://cdn.biketours.com/templates/styles/images/icons/enth-act.png	C:/My%20Web%20Sites/https___www.biketours.com_/cdn.biketours.com/templates/styles/images/icons/enth-act.png	(from https://www.biketours.com/bike-hotel/)
14:26:01	66282/66282	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:57:19%20GMT	https://www.biketours.com/dolomites/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/dolomites/index.html	(from https://www.biketours.com/)
14:26:01	51252/51252	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:39:36%20GMT	https://www.biketours.com/french-alps/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/french-alps/index.html	(from https://www.biketours.com/)
14:27:28	45586/45586	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:05:21%20GMT	https://www.biketours.com/lake-balaton/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/lake-balaton/index.html	(from https://www.biketours.com/)
14:27:29	73268/73268	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:38:36%20GMT	https://www.biketours.com/lake-constance/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/lake-constance/index.html	(from https://www.biketours.com/)
14:27:52	59348/59348	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:36:39%20GMT	https://www.biketours.com/loire-valley/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/loire-valley/index.html	(from https://www.biketours.com/)
14:27:52	52184/52184	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:36:50%20GMT	https://www.biketours.com/main-river/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/main-river/index.html	(from https://www.biketours.com/)
14:27:54	61147/61147	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2015:20:13%20GMT	https://www.biketours.com/mosel/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/mosel/index.html	(from https://www.biketours.com/)
14:27:54	89085/89085	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2001:13:28%20GMT	https://www.biketours.com/provence/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/provence/index.html	(from https://www.biketours.com/)
14:27:56	52516/52516	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2019:39:25%20GMT	https://www.biketours.com/romantic-road/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/romantic-road/index.html	(from https://www.biketours.com/)
14:27:56	74260/74260	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2023:04:16%20GMT	https://www.biketours.com/rhine/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/rhine/index.html	(from https://www.biketours.com/)
14:27:57	52654/52654	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2001:42:45%20GMT	https://www.biketours.com/salzburg-lakes/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/salzburg-lakes/index.html	(from https://www.biketours.com/)
14:27:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Mar%202023%2008:27:56%20GMT	https://www.biketours.com/contact	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/contact.1b.delayed	(from https://www.biketours.com/find-my-tour/europe/)
14:28:58	74864/74864	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2006:16:50%20GMT	https://www.biketours.com/tuscany/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tuscany/index.html	(from https://www.biketours.com/)
14:29:44	28737/28737	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2014:38:53%20GMT	https://www.biketours.com/after-booking-confirmation/quick-reference/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/after-booking-confirmation/quick-reference/index.html	(from https://www.biketours.com/)
14:29:44	31403/31403	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:16:58%20GMT	https://www.biketours.com/after-booking-confirmation/payments/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/after-booking-confirmation/payments/index.html	(from https://www.biketours.com/)
14:29:44	25884/25884	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2022:52:01%20GMT	https://www.biketours.com/after-booking-confirmation/booking-insurance/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/after-booking-confirmation/booking-insurance/index.html	(from https://www.biketours.com/)
14:29:45	26761/26761	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:27:49%20GMT	https://www.biketours.com/after-booking-confirmation/tour-documents/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/after-booking-confirmation/tour-documents/index.html	(from https://www.biketours.com/)
14:29:46	33708/33708	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:28:36%20GMT	https://www.biketours.com/trip-prep/getting-around-europe/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/getting-around-europe/index.html	(from https://www.biketours.com/)
14:29:46	27814/27814	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:23:27%20GMT	https://www.biketours.com/trip-prep/what-to-bring/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/what-to-bring/index.html	(from https://www.biketours.com/)
14:29:47	27301/27301	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:23:42%20GMT	https://www.biketours.com/trip-prep/hotels/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/hotels/index.html	(from https://www.biketours.com/)
14:29:47	34795/34795	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:24:15%20GMT	https://www.biketours.com/trip-prep/bike-touring-resources/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/bike-touring-resources/index.html	(from https://www.biketours.com/)
14:29:48	26497/26497	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:24:14%20GMT	https://www.biketours.com/trip-prep/booking-insurance/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/booking-insurance/index.html	(from https://www.biketours.com/)
14:29:48	29431/29431	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:25:12%20GMT	https://www.biketours.com/trip-prep/passports-visas/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/trip-prep/passports-visas/index.html	(from https://www.biketours.com/)
14:29:49	28676/28676	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:38:36%20GMT	https://www.biketours.com/groups-clubs/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/groups-clubs/index.html	(from https://www.biketours.com/)
14:29:49	24695/24695	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:02:34%20GMT	https://www.biketours.com/jobs/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/jobs/index.html	(from https://www.biketours.com/)
14:29:50	37919/37919	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2018:27:24%20GMT	https://www.biketours.com/privacy-policy/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/privacy-policy/index.html	(from https://www.biketours.com/)
14:29:50	59051/59051	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2001:43:51%20GMT	https://www.biketours.com/sitemap/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/sitemap/index.html	(from https://www.biketours.com/)
14:29:51	25368/25368	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2016:10:27%20GMT	https://www.biketours.com/download-ebook/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/download-ebook/index.html	(from https://www.biketours.com/contact/)
14:29:52	284526/284526	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2013:56:07%20GMT	https://www.biketours.com/albania/albania-unesco-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/albania/albania-unesco-tour/index.html	(from https://www.biketours.com/bike-hotel/)
14:29:52	280023/280023	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2009:26:59%20GMT	https://www.biketours.com/austria/lake-constance-classic-11-nights/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/lake-constance-classic-11-nights/index.html	(from https://www.biketours.com/bike-hotel/)
14:29:53	143044/143044	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:43:27%20GMT	https://www.biketours.com/austria/prague-vienna-via-cesky-krumlov/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/prague-vienna-via-cesky-krumlov/index.html	(from https://www.biketours.com/bike-hotel/)
14:29:54	170285/170285	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2017:47:41%20GMT	https://www.biketours.com/austria/tauern-bike-path-salzburg/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/tauern-bike-path-salzburg/index.html	(from https://www.biketours.com/bike-hotel/)
14:29:56	258726/258726	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:35:27%20GMT	https://www.biketours.com/austria/danube-family-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-family-tour/index.html	(from https://www.biketours.com/bike-hotel/)
14:29:56	24061/24061	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:29:55%20GMT	https://www.biketours.com/partners/who-we-work-with/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/partners/who-we-work-with/index.html	(from https://www.biketours.com/)
14:29:57	672502/672502	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:29:55%20GMT	https://www.biketours.com/search/results/page2	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/search/results/page2.html	(from https://www.biketours.com/search/results/)
14:29:58	368585/368585	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:09:08%20GMT	https://www.biketours.com/austria/innsbruck-salzburg/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/innsbruck-salzburg/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:00	157611/157611	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:34%20GMT	https://www.biketours.com/search/results/page4	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/search/results/page4.html	(from https://www.biketours.com/search/results/)
14:30:00	426517/426517	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:57:19%20GMT	https://www.biketours.com/austria/vienna-budapest-self-guided/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/vienna-budapest-self-guided/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:01	646347/646347	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:30%20GMT	https://www.biketours.com/search/results/page3	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/search/results/page3.html	(from https://www.biketours.com/search/results/)
14:30:01	522553/522553	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2000:53:41%20GMT	https://www.biketours.com/austria/lake-constance-bicycle-path/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/lake-constance-bicycle-path/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:03	213622/213622	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:42:35%20GMT	https://www.biketours.com/austria/danube-cycle-path-passau-budapest/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-cycle-path-passau-budapest/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:04	134849/134849	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:30:03%20GMT	https://www.biketours.com/austria/prague-vienna-bratislava-budapest/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/prague-vienna-bratislava-budapest/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:05	272754/272754	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2016:35:54%20GMT	https://www.biketours.com/austria/tauern-bike-path-krimml-passau/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/tauern-bike-path-krimml-passau/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:05	182684/182684	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:19:41%20GMT	https://www.biketours.com/austria/salzburg-lakes-tour/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/salzburg-lakes-tour/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:06	149271/149271	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2015:49:39%20GMT	https://www.biketours.com/austria/innsbruck-lake-garda/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/innsbruck-lake-garda/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:07	158832/158832	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2001:24:03%20GMT	https://www.biketours.com/reviews/bike-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/bike-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:07	576516/576516	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2017:14:53%20GMT	https://www.biketours.com/austria/danube-bike-path-7-nights/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-bike-path-7-nights/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:07	330355/330355	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:23:46%20GMT	https://www.biketours.com/bike-path-tours/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/bike-path-tours/index.html	(from https://www.biketours.com/bike-hotel/)
14:30:08	175874/175874	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:26:19%20GMT	https://www.biketours.com/reviews/page2	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page2.html	(from https://www.biketours.com/reviews/)
14:30:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Mar%202023%2008:30:07%20GMT	https://www.biketours.com/8-reasons-to-fall-in-love-with-bike-and-boat-tours-like-i-did/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/8-reasons-to-fall-in-love-with-bike-and-boat-tours-like-i-did/index.html	(from https://www.biketours.com/bike-boat/)
14:30:09	143449/143449	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:42:38%20GMT	https://www.biketours.com/austria/danube-experience-bike-and-boat-passau-belgrade-iron-gates-passau/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-experience-bike-and-boat-passau-belgrade-iron-gates-passau/index.html	(from https://www.biketours.com/bike-boat/)
14:30:09	177696/177696	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2002:20:48%20GMT	https://www.biketours.com/austria/danube-waltz-bike-boat-passau-budapest/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-waltz-bike-boat-passau-budapest/index.html	(from https://www.biketours.com/bike-boat/)
14:30:10	134544/134544	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:42:25%20GMT	https://www.biketours.com/austria/danube-bike-and-boat-passau-budapest-passau-arlene/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-bike-and-boat-passau-budapest-passau-arlene/index.html	(from https://www.biketours.com/bike-boat/)
14:30:10	176408/176408	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:36:56%20GMT	https://www.biketours.com/austria/danube-passau-budapest-passau/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-passau-budapest-passau/index.html	(from https://www.biketours.com/bike-boat/)
14:30:11	116595/116595	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2019:59:32%20GMT	https://www.biketours.com/belgium/amsterdam-bruges-magnifique-iv-and-reverse/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/amsterdam-bruges-magnifique-iv-and-reverse/index.html	(from https://www.biketours.com/bike-boat/)
14:30:11	164356/164356	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:30:11%20GMT	https://www.biketours.com/reviews/page3	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page3.html	(from https://www.biketours.com/reviews/)
14:30:11	251618/251618	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2023:31:32%20GMT	https://www.biketours.com/austria/danube-impressions-bike-boat-passau-vienna/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/austria/danube-impressions-bike-boat-passau-vienna/index.html	(from https://www.biketours.com/bike-boat/)
14:30:12	199070/199070	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2008:32:19%20GMT	https://www.biketours.com/belgium/bruges-amsterdam-bike-barge/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/bruges-amsterdam-bike-barge/index.html	(from https://www.biketours.com/bike-boat/)
14:30:13	159707/159707	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2011:16:19%20GMT	https://www.biketours.com/belgium/bruges-to-paris/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/bruges-to-paris/index.html	(from https://www.biketours.com/bike-boat/)
14:30:13	169602/169602	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:26:27%20GMT	https://www.biketours.com/reviews/page4	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page4.html	(from https://www.biketours.com/reviews/)
14:30:13	117301/117301	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:06:59%20GMT	https://www.biketours.com/belgium/amsterdam-bruges-magnifique-iii-and-reverse/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/amsterdam-bruges-magnifique-iii-and-reverse/index.html	(from https://www.biketours.com/bike-boat/)
14:30:14	126350/126350	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:05:06%20GMT	https://www.biketours.com/belgium/amsterdam-bruges-magnifique-ii-and-reverse/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/amsterdam-bruges-magnifique-ii-and-reverse/index.html	(from https://www.biketours.com/bike-boat/)
14:30:14	156066/156066	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:26:31%20GMT	https://www.biketours.com/reviews/page5	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page5.html	(from https://www.biketours.com/reviews/)
14:30:15	132103/132103	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2014:17:19%20GMT	https://www.biketours.com/belgium/bruges-fluvius-bike-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/bruges-fluvius-bike-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:15	190663/190663	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2002:03:07%20GMT	https://www.biketours.com/belgium/amsterdam-gouda-bruges/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/belgium/amsterdam-gouda-bruges/index.html	(from https://www.biketours.com/bike-boat/)
14:30:16	291067/291067	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2017:17:57%20GMT	https://www.biketours.com/croatia/national-parks-dalmatia-bike-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/croatia/national-parks-dalmatia-bike-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:16	158436/158436	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:40:16%20GMT	https://www.biketours.com/croatia/highlights-of-dalmatia-by-bike-e-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/croatia/highlights-of-dalmatia-by-bike-e-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:17	83627/83627	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2010:24:03%20GMT	https://www.biketours.com/tours/the-istrian-peninsula-by-electric-bike/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/the-istrian-peninsula-by-electric-bike/index.html	(from https://www.biketours.com/bike-boat/)
14:30:17	76801/76801	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:11:29%20GMT	https://www.biketours.com/croatia/south-dalmatia-bike-e-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/croatia/south-dalmatia-bike-e-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:18	94339/94339	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2017:04:35%20GMT	https://www.biketours.com/croatia/pearls-of-dalmatia-by-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/croatia/pearls-of-dalmatia-by-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:18	176845/176845	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:26:35%20GMT	https://www.biketours.com/reviews/page6	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page6.html	(from https://www.biketours.com/reviews/)
14:30:19	175177/175177	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2009:40:39%20GMT	https://www.biketours.com/croatia/south-dalmatia-by-ebike-boat-trogir/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/croatia/south-dalmatia-by-ebike-boat-trogir/index.html	(from https://www.biketours.com/bike-boat/)
14:30:20	105308/105308	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2003:18:12%20GMT	https://www.biketours.com/tours/prague-city-of-a-hundred-spires-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/prague-city-of-a-hundred-spires-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:20	246353/246353	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:10:59%20GMT	https://www.biketours.com/germany/mosel-saar-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/germany/mosel-saar-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:21	154161/154161	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2008:30:21%20GMT	https://www.biketours.com/reviews/page90	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/reviews/page90.html	(from https://www.biketours.com/reviews/)
14:30:21	83097/83097	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2010:22:58%20GMT	https://www.biketours.com/tours/german-rivers-wines-and-cycle-paths-by-bike-and-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/tours/german-rivers-wines-and-cycle-paths-by-bike-and-boat/index.html	(from https://www.biketours.com/bike-boat/)
14:30:22	249457/249457	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2010:25:51%20GMT	https://www.biketours.com/france/provence-bike-boat/	C:/My%20Web%20Sites/https___www.biketours.com_/www.biketours.com/france/provence-bike-boat/index.html	(from https://www.biketours.com/bike-boat/)
